
system:index,Burned_Area,CO,DW_bare,DW_built,DW_crops,DW_flooded,DW_grass,DW_shrub,DW_trees,DW_water,LST_C,NBR,NDMI,NDVI,NO2,S1_VH,S1_VV,S1_VV_VH,S2_B11,S2_B12,S2_B4,S2_B8,SAVI,SO2,T21,confidence,day,fire_date,fire_label,latitude,longitude,month,sample_type,source,year,.geo
2_3858_0,0,0.036894577489878594,0.038871508434807,0.14250481981281682,0.10913367774705157,0.045630665192699156,0.0591535782747853,0.07344038736406028,0.3475372400073531,0.04559396674832035,30.178730029999997,0.3862007,0.16741507,0.54322183,2.732934559907318E-5,-14.573626585602778,-7.576692212443135,6.996934373159643,2062.714285714286,1280.6666666666665,856.0769230769231,2892.25,0.814724093177866,4.5767037288801066E-5,0,0,0,NO_FIRE,0,10.787944218980254,76.50646435693386,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.50502117203905,10.784274985854855]}"
2_3859_0,0,0.03669319972547121,0.07789947310140213,0.042154117760499224,0.3876380156188344,0.03567667251739364,0.08435552226504885,0.1496444040676579,0.09782493398793471,0.0316340916727383,33.97444124000003,0.08662749,-0.048038818,0.34798342,2.307471930613869E-5,-16.898360090992256,-10.192409695029319,6.705950395962937,3537.0,2700.5,1554.0,3212.75,0.5219203943573338,6.703487689892956E-5,0,0,0,NO_FIRE,0,16.52873357339985,78.48738185068075,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.4902979499432,16.524509651378597]}"
2_3860_0,0,0.03930536499820099,0.04119913867519547,0.03451719419875492,0.04099451506820818,0.027869577092739444,0.0538154910163333,0.14796861060118924,0.5635151645401493,0.03186018394771963,25.583202140000026,0.325462,0.102241196,0.58843434,2.722625134086403E-5,-10.560099576738258,-3.491821544896812,7.068278031841446,2103.0,1314.0,669.0,2582.0,0.8825157619560202,1.3708792903466984E-4,0,0,0,NO_FIRE,0,18.5706073233583,83.06457547128703,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.06272274611156,18.572668499171108]}"
2_3861_0,0,0.036573249108172196,0.05344728047226663,0.06267479426975621,0.3143604526364962,0.06770095611220134,0.06810042674683767,0.09714737266195236,0.15866717416793108,0.061324833735793095,31.903121120000037,0.3925354,0.1984272,0.5267391,3.5395775763503595E-5,-18.152855916207475,-11.12792172020454,7.024934196002935,1809.25,1180.0,838.5,2705.0,0.7899971783295712,7.630923275628052E-5,0,0,0,NO_FIRE,0,15.335282473512965,76.7382256371303,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.73858314591013,15.33873347634083]}"
2_3862_0,0,0.03656743946556657,0.07384835147326264,0.05238351286799811,0.2633011846405947,0.0974450649912743,0.07290423857322072,0.15875565541415093,0.14697835099992945,0.0556687740061213,36.22349840000004,0.20049049,0.04986595,0.34848484,2.4672946662838035E-5,-17.524872030499154,-9.80987584039149,7.714996190107664,1772.0,1304.0,946.0,1958.0,0.5226372869684971,1.2195173379773775E-4,0,0,0,NO_FIRE,0,18.150611639455107,77.29820654530539,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.29553862206423,18.150460315634934]}"
2_3863_0,0,0.03201721165397154,0.06850617324622969,0.12523146718740463,0.17985540620672205,0.04753463944819357,0.0794939053510981,0.22050247190608865,0.10554710185776155,0.0414172511747373,28.874755400000026,0.058002938,-0.07353532,0.29339167,2.2095039064642293E-5,-16.18909354017488,-9.175503969116637,7.013589571058244,3339.5,2566.0,1574.5,2882.0,0.44003814224814897,2.2790517831327718E-5,0,0,0,NO_FIRE,0,13.07341937222116,78.13406161506043,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.13097183629539,13.074978960359635]}"
2_3864_0,0,0.03373233842284575,0.08866610537426403,0.03788173272131154,0.469782334788201,0.04341115241046422,0.08101006074307057,0.11101316683925688,0.047187701682560146,0.05287728315362564,36.88830329000001,-0.09487093,-0.19666766,0.2463456,2.2085595984453354E-5,-19.48575440696891,-10.714429320284898,8.77132508668401,3016.5,2449.5,1224.5,2025.0,0.36946153846153845,5.8051652651516995E-5,0,0,0,NO_FIRE,0,14.29833891567397,76.49252360135252,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49603801919785,14.296687746762185]}"
2_3865_0,0,0.035829595809785814,0.05142112834645169,0.08778582240587898,0.32816373001384946,0.050861153967811594,0.09905560625650521,0.10375071275380573,0.13479924627712794,0.048437394916878214,25.59345619999999,0.16890772,0.04375,0.43834996,5.527026890344561E-5,-15.862575336242383,-9.429997327943598,6.432578008298785,2907.0,2256.0,1239.0,3173.0,0.6574504249291785,3.5752431257806897E-4,0,0,0,NO_FIRE,0,11.416207892731043,79.35969675024407,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.36166377553913,11.41309568473852]}"
2_3866_0,0,0.03678524408015044,0.04404231273569167,0.03313093004748225,0.041017689872533084,0.026754774749279023,0.06550339476205408,0.1347949831839651,0.5542239397764206,0.032578808646649124,23.340981020000015,0.30780008,0.08108108,0.58932877,1.864551437572892E-5,-14.1166057406425,-7.3841533113892694,6.732452429253231,2380.0,1482.0,723.5,2800.0,0.8838677639046538,1.0453681361809175E-4,0,0,0,NO_FIRE,0,17.916368014492544,82.26964535054091,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.27220529608638,17.916898341763858]}"
2_3867_0,0,0.03529862804983367,0.05104257258715044,0.040415129977567445,0.45537608710181865,0.0453160563242975,0.08051334376896507,0.12793135345945583,0.08726656158326258,0.045737081400022424,35.461279940000054,0.08414766,-0.06725829,0.3575799,2.7913855655324167E-5,-18.780583307404925,-11.363423268886006,7.417160038518919,2285.0,1687.0,945.0,1997.0,0.5362786745964316,1.163011471145785E-4,0,0,0,NO_FIRE,0,15.76813936980378,75.54953247554019,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.55280697087235,15.7699248127182]}"
2_3868_0,0,0.03479006071116008,0.060258013620373925,0.03537222515192947,0.10850657088615533,0.026596352757353867,0.17698622047568538,0.31224836577894166,0.17725031175983272,0.03408474457683042,32.036423900000045,0.05814623,-0.12023741,0.36878166,2.32960709914477E-5,-15.932957274379527,-8.705046513521337,7.22791076085819,2925.5,2045.0,1059.5,2297.5,0.5530900967982129,6.483607017012638E-5,0,0,0,NO_FIRE,0,14.273160862628524,75.5619510962452,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.56179012371355,14.2697382882386]}"
2_3869_0,0,0.03637722516372658,0.03644076288169758,0.17313213084443388,0.1813666207864034,0.03984083023599603,0.06092488066166301,0.09304185476238755,0.2378952092681588,0.039083553150042215,27.88352960000003,0.25049922,0.08551618,0.5081616,2.9257269104254943E-5,-15.17266452166233,-7.978073009908615,7.194591511753716,2374.0,1689.0,919.0,2818.0,0.7621404682274248,5.6660937656693564E-5,0,0,0,NO_FIRE,0,11.459249681384847,77.55488234936682,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5560500544589,11.458011448944497]}"
2_3870_0,0,0.035905432630097295,0.03824357041157782,0.03261580197140575,0.0304205721616745,0.029346926491707562,0.04291426966898143,0.06522467806003988,0.6882359490823,0.03386551023460924,27.449441060000026,0.45666617,0.13246097,0.66993904,1.9890255959358998E-5,-13.762480020921547,-6.984936015078709,6.777544005842838,1889.5,920.0,487.5,2466.5,1.0047385344389914,6.121366860683373E-5,0,0,0,NO_FIRE,0,11.355085093607862,76.35987507866464,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.36129072657992,11.35919676769135]}"
2_3871_0,0,0.03459317906080915,0.04589448013187696,0.07362901489250362,0.21586072934636225,0.03465582986051838,0.051478744104194146,0.22264102043118328,0.20512495338140677,0.03558022301488866,31.103304439999988,0.10338497,-0.05317054,0.4079063,2.169431509097782E-5,-16.166385114185218,-9.822501545505325,6.3438835686798924,2674.0,1953.5,1011.0,2404.0,0.6117698726394378,6.15298203244023E-5,0,0,0,NO_FIRE,0,13.915188315889035,76.70283333688141,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.70265053454534,13.919395327431987]}"
2_3872_0,0,0.03398149479572889,0.09580786362290382,0.03642445333302021,0.3979191353917122,0.033754274733364585,0.10769614743068814,0.1570008440501988,0.04799357143230736,0.04286748220212758,41.74701872000003,-0.11536398,-0.24580665,0.21195786,2.2471086032359617E-5,-19.128326207390902,-10.673213984593605,8.455112222797297,4085.0,3118.0,1608.0,2473.0,0.31789783167952956,2.236092955754889E-5,0,0,0,NO_FIRE,0,14.562278422674304,76.4911110353521,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.48705486635666,14.566182331998041]}"
2_3873_0,0,0.035669967369305625,0.044611995087043214,0.041414120702586155,0.31232826023752214,0.05034632404924047,0.1067738533067536,0.13368650422222456,0.17357803282223414,0.04560199588043045,33.04815782000003,0.23020813,0.018845623,0.49997282,2.283464304405238E-5,-16.44501169114772,-9.359673409454913,7.085338281692806,2490.333333333333,1618.1666666666667,862.0625,2586.0,0.7498504811787521,6.688597655245046E-5,0,0,0,NO_FIRE,0,15.226295572400021,75.04881623565467,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04975041176543,15.221952489405293]}"
2_3874_0,0,0.0326777671682492,0.04849308390954608,0.09404761988767668,0.4426812433123,0.03196767030136758,0.06800184193018236,0.11007871707950376,0.08274647445221872,0.035293307596523514,19.068456019999985,0.10915148,-0.011008212,0.3694653,1.9681513858649676E-5,-16.730379447985044,-8.59272113224289,8.137658315742154,2893.0,2273.0,1303.0,2830.0,0.5541308818192815,3.569659551692229E-5,0,0,0,NO_FIRE,0,12.156295644335396,77.34694999904774,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3494375391114,12.158697370557723]}"
2_3875_0,0,0.03530593333656318,0.04738973801916776,0.04261987695160011,0.315744054542544,0.06091487057468233,0.08048981673588666,0.10732019472440395,0.13987343475067368,0.07308567025271866,30.942657499999996,0.27820513,0.053465765,0.4801069,2.2012321993527472E-5,-16.10073514206777,-9.165520304283541,6.935214837784228,2239.5,1407.5,875.5,2492.5,0.7200534362475879,7.353972962022299E-5,0,0,0,NO_FIRE,0,14.579446145422647,75.26231216473732,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.26534607995411,14.575165484839237]}"
2_3876_0,0,0.031249429891313386,0.050090234427313717,0.05224824997796012,0.44624380358228727,0.031243879930116236,0.08344097049640757,0.1232331519048395,0.10572322271764278,0.03574644404995654,13.886737700000026,0.18130133,0.012635379,0.44886363,1.8622150883760783E-5,-15.228212973305517,-7.747434622882818,7.480778350422699,2735.0,1944.0,1067.0,2805.0,0.6732085216268561,5.418298206207562E-5,0,0,0,NO_FIRE,0,11.895615409278285,77.26863281339824,0,BACKGROUND,BACKGROUND,2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.26858916354064,11.898185938163063]}"
