system:index,Burned_Area,CO,DW_bare,DW_built,DW_crops,DW_flooded,DW_grass,DW_shrub,DW_trees,DW_water,LST_C,NBR,NDMI,NDVI,NO2,S1_VH,S1_VV,S1_VV_VH,S2_B11,S2_B12,S2_B4,S2_B8,SO2,T21,confidence,day,fire_date,fire_label,latitude,longitude,month,sample_type,source,.geo,S2_B4_refl,S2_B8_refl,S2_B11_refl,S2_B12_refl,DW_water_norm,DW_trees_norm,DW_grass_norm,DW_flooded_norm,DW_crops_norm,DW_shrub_norm,DW_built_norm,DW_bare_norm,DW_dominant_class,DW_dominant_prob,atmospheric_SO2_NO2_ratio,dist_to_industrial_km,nearest_facility_name,nearest_facility_category,is_industrial_zone,industrial_density_5km,industrial_density_15km,industrial_density_30km,industrial_proximity_score,month_sin,month_cos,day_sin,day_cos,spatial_cluster_id,recurrence_count_1km,active_months_count,persistence_score,is_recurrent_hotspot,vegetation_stress_index,fuel_dryness_indicator,thermal_vegetation_ratio,built_industrial_interaction,radar_biomass_proxy,industrial_gas_emission_score
2_3746_0,0,0.0361931096877759,0.0398743557385527,0.4121555903066809,0.113555189822084,0.0350860609010291,0.0505727498541371,0.0650310104784484,0.1038642952379842,0.0345313546534341,18.589933220000034,0.20696084,0.0348135,0.46713674,3.016017608313821e-05,-15.521601527911828,-7.81316587516989,7.708435652741937,2717.0,1914.0,1058.0,2913.0,9.73112929517913e-05,0.0,0,0,NO_FIRE,0,11.583200789592512,77.58037608425245,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58299951298248,11.583775588721231]}",0.1058,0.2913,0.2717,0.1914,0.0404031148034358,0.1215255261948113,0.0591722114231895,0.0410521440821506,0.1328642741344448,0.0760889750348352,0.4822391070135044,0.0466546473136282,built,0.4822391070135044,3.226482918519683,33.84,Mettur Thermal Power Station,Thermal Power,0,0,0,0,0.0339,0.0,-1.0,0.1012,-0.9949,3724,1,1,0.0833,0,0.8612853312206181,0.76543069120334,19.221618258448164,0.0163479057277578,-119.64726660540926,0.29349257303038717
2_3747_0,0,0.0334916264571113,0.0518472521798685,0.0567762997880992,0.1446089682350349,0.0321860337215993,0.0610190542388914,0.3045315988387705,0.2162026073266234,0.036717573646456,13.300547270000038,0.17192768,-0.017976373,0.39698002,2.8806137992002738e-05,-16.266713041344815,-9.29466260786872,6.972050433476095,2973.0,2026.5,1238.0,2868.0,7.86852083768808e-05,0.0,0,0,NO_FIRE,0,13.005726086956548,77.17848683117144,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.17875763512869,13.003113737630073]}",0.1238,0.2868,0.2973,0.20265,0.0406217554215357,0.2391914433367825,0.0675072138810815,0.0356083765887483,0.1599852483708765,0.3369124617348397,0.0628133270988772,0.0573601735672582,shrub,0.3369124617348397,2.73154313149252,36.89,Peenya Industrial Area Bangalore,Industrial Estate,0,0,0,0,0.025,0.0,-1.0,0.1012,-0.9949,3725,1,1,0.0833,0,1.0948583250484525,0.8429580568952953,14.828142180915064,0.00157033317747193,-113.41234371113937,0.2266616970433918
2_3748_0,0,0.0343381603320559,0.1709955799067393,0.0695738729042932,0.1369067986076697,0.0363456374173983,0.0388136362051591,0.3237625360069796,0.082020043041557,0.0377860536705702,28.544916470000032,0.024724195,-0.078615546,0.28574497,2.2246790500498824e-05,-18.937032566287435,-12.782738178588923,6.15429438769851,3241.6666666666665,2635.5,1538.3,2769.125,3.992321601511542e-05,0.0,0,0,NO_FIRE,0,10.61637382510306,78.73532851450638,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.73284307665547,10.613595081872147]}",0.15383,0.2769125,0.3241666666666666,0.26355,0.0421623280179801,0.091519373494681,0.0433089222685099,0.0405550868099371,0.1527629585537772,0.3612598013560539,0.0776317229749969,0.1907998065240636,shrub,0.3612598013560539,1.794560703676346,19.78,BHEL Heavy Electricals Tiruchirappalli,Heavy Engineering,0,0,0,1,0.1383,0.0,-1.0,0.1012,-0.9949,3726,1,1,0.0833,0,1.7590873854436755,1.0519476449106646,36.328474963065986,0.010736467287442071,-116.54407324236666,0.08881634227944323
2_3749_0,0,0.0376713164913558,0.0321467219431313,0.2219553851342249,0.0509777734611904,0.0366987826663159,0.0410782502092901,0.0506550156916942,0.4060230995152866,0.0376226294920929,21.182501390000027,0.4346689,0.22463118,0.60162413,2.145760830211368e-05,-13.559386968831088,-6.716672804034074,6.842714164797014,1888.75,1175.5,742.0,2983.125,1.8858354859963173e-05,0.0,0,0,NO_FIRE,0,10.255870451024965,76.28592935185094,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.28942550385037,10.254268968224338]}",0.0742,0.2983125,0.188875,0.11755,0.0428915248520083,0.4628849737100236,0.0468310911149653,0.0418382970574016,0.058117002102956,0.0577490434281262,0.253039328883764,0.0366487388507548,trees,0.4628849737100236,0.8788656496309298,19.84,FACT Udyogamandal Eloor-Edayar Industrial Belt,Chemical / Fertilizer,0,0,0,1,0.1375,0.0,-1.0,0.1012,-0.9949,3727,1,1,0.0833,0,0.4562663491187135,0.43834010791630196,19.228429019614907,0.03479290772151755,-92.78300927758454,0.04046551918073516
2_3750_0,0,0.0344882442319307,0.0397790452051493,0.0869914579153474,0.1882317933357424,0.0421212308402,0.0456983521753163,0.1831998171250301,0.2760111881437263,0.0399441862202904,28.885009459999992,0.122404374,-0.014158867,0.36933333,2.89076750032452e-05,-15.778390327218355,-8.676633350938104,7.101756976280253,2113.0,1606.0,946.0,2054.0,4.870789560578555e-05,0.0,0,0,NO_FIRE,0,15.82338554796358,74.44363976046655,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.44787917140535,15.823823729765373]}",0.0946,0.2054,0.2113,0.1606,0.0442851459380681,0.3060068787000474,0.0506646495200122,0.0466987822598768,0.208688002606579,0.2031091731964786,0.096445309660347,0.0441020581185904,trees,0.3060068787000474,1.684946838523595,77.88,Zuari Agro Chemicals Zuarinagar,Fertilizer,0,0,0,0,0.0004,0.0,-1.0,0.1012,-0.9949,3728,1,1,0.0833,0,1.0797260423364325,0.8900213857483156,33.226621438752375,3.8578123864138803e-05,-112.05429358079581,0.14080320162640436
2_3751_0,0,0.0390308818916621,0.0545668234528206,0.0566531124150417,0.3210617876429038,0.0529289444744148,0.0616614824142672,0.09746189380302,0.1855567197598444,0.0522828077002629,33.16437050000002,0.3844269,0.17410505,0.4633167,3.120595928553838e-05,-17.181842120131204,-10.69589171877146,6.485950401359744,1987.0,1256.0,1036.0,2824.75,9.101974651242588e-05,0.0,0,0,NO_FIRE,0,17.11171999709862,79.58911902612908,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.58624259656901,17.108414586056288]}",0.1036,0.282475,0.1987,0.1256,0.0592658966213744,0.210340374865388,0.0698972224910998,0.0599983338592461,0.3639440105169093,0.110479271805139,0.0642199157114526,0.0618549741293904,crops,0.3639440105169093,2.916742461899151,72.4,Macherla Cement Cluster Palnadu,Cement,0,0,0,0,0.0007,0.0,-1.0,0.1012,-0.9949,3729,1,1,0.0833,0,0.4537203135595647,0.508398714645845,34.427276616298684,4.4953940998016813e-05,-111.44057579516475,0.28403585038467855
2_3752_0,0,0.0315532242350911,0.0396742071335514,0.0341619784322877,0.0316139616537839,0.0246842569050689,0.0423142557187626,0.0998362611358364,0.6602685906613867,0.0319592253149797,24.243338300000005,0.30388153,0.07066471,0.5505618,2.093926466848172e-05,-13.100982723989862,-6.452175139481279,6.648807584508584,2216.0,1363.0,740.0,2553.0,5.905378143465227e-05,0.0,0,0,NO_FIRE,0,12.31505821784006,76.0205058446358,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.0199309186145,12.311410968858043]}",0.074,0.2553,0.2216,0.1363,0.0331350992998333,0.684561815892061,0.043871121756589,0.0255924633851711,0.0327771323721122,0.1035095310933423,0.0354188981890638,0.0411339380118267,trees,0.684561815892061,2.8202414158096696,149.08,Baikampady Industrial Area Mangalore,Industrial Estate,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,3730,1,1,0.0833,0,0.7724981303548518,0.6469274601918064,23.076546567750704,0.0,-87.10591329977973,0.12365427591348559
2_3753_0,0,0.0430959028118327,0.0596623150024401,0.1472854730470673,0.2218594121969426,0.0601983875360177,0.0495719597877367,0.0777805979950758,0.1619556986767312,0.0741325444643102,29.51734316,0.26769373,0.07515473,0.38077214,2.5980569543654475e-05,-17.15854948555296,-10.119590283184293,7.038959202368668,2353.5,1580.5,1227.0,2736.0,0.0001648791707326,0.0,0,0,NO_FIRE,0,18.44752810329708,83.98500802319093,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.98798748875467,18.446904359394374]}",0.1227,0.2736,0.23535,0.15805,0.0869644653862798,0.1899893070372628,0.0581525834873527,0.0706183853126238,0.2602620119414641,0.0912439761908266,0.1727797489653146,0.0699895216788753,crops,0.2602620119414641,6.34624927893304,114.27,HPCL Visakhapatnam Refinery,Refinery,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,3731,1,1,0.0833,0,0.6703196494656052,0.677269990000843,33.51303001023625,0.0,-120.77832980063118,0.4283654761518394
2_3754_0,0,0.0341586255042087,0.038874890261258,0.1187936988068171,0.1570589346452974,0.03434593260933,0.0654269106721935,0.1712366010402687,0.2308835755818738,0.0357635667852054,23.600750540000035,0.17079961,0.049396977,0.40968344,2.448061429113026e-05,-15.621893021923585,-8.735303442003135,6.88658957992045,2571.5,2010.5,1188.75,2838.75,9.045747455567644e-06,0.0,0,0,NO_FIRE,0,10.807007673740747,76.9771493358039,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9811282726224,10.81122444437844]}",0.118875,0.283875,0.25715,0.20105,0.0419571016737142,0.2708679957360054,0.0767575437807237,0.0402939615956965,0.1842584026715145,0.2008913574884231,0.1393663928704135,0.0456072441835087,trees,0.2708679957360054,0.3695065551866102,109.62,FACT Udyogamandal Eloor-Edayar Industrial Belt,Chemical / Fertilizer,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,3732,1,1,0.0833,0,0.7847986210254292,0.788240397406779,25.94391576480719,0.0,-107.58156570341094,0.022144545443472444
2_3755_0,0,0.036772370150025,0.0752224109641372,0.0483425561105832,0.2643340189483595,0.0450861406079011,0.0886408682503127,0.2046396769623368,0.1185857745706392,0.0429171692893101,32.67388463000003,0.15070234,-0.017928341,0.372607,2.5217014711181217e-05,-17.907897305716705,-11.230604026596824,6.677293279119882,3127.5,2227.0,1379.1666666666667,3017.333333333333,5.575936615889983e-05,0.0,0,0,NO_FIRE,0,16.767136604792448,77.70354922696967,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69978049991802,16.76705477809087]}",0.1379166666666667,0.3017333333333333,0.31275,0.2227,0.048342742162942,0.1335773448993315,0.0998468144540821,0.0507859140437952,0.2977510291224565,0.2305101502153852,0.0544540044054953,0.0847320006965119,crops,0.2977510291224565,2.211180300187402,59.82,Raichur Thermal Power Station (RTPS Shaktinagar),Thermal Power,0,0,0,0,0.0025,0.0,-1.0,0.1012,-0.9949,3733,1,1,0.0833,0,1.101093144447847,0.864524158058982,37.443986387915785,0.00013613501101373824,-119.57628232263119,0.14060847567151172
2_3756_0,0,0.0345319692466893,0.0403176199567193,0.1181028897796447,0.4181558933120132,0.0397282710930864,0.0793744790800181,0.0886162522947415,0.0853205510980582,0.0378853384117108,30.136004780000007,0.25084135,0.06750178,0.447035,2.1261967848849688e-05,-15.931919303838722,-9.64825167046325,6.283667633375472,2394.5,1641.75,1047.5,2741.1666666666665,9.461457482954876e-05,0.0,0,0,NO_FIRE,0,11.531312316894848,78.61042910325554,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.60707893687874,11.529876671674058]}",0.10475,0.2741166666666667,0.23945,0.164175,0.0417468698054317,0.0940170020315116,0.0874648659071552,0.0437776467216485,0.4607771863290141,0.0976486235121057,0.1301407396628145,0.0444270660303184,crops,0.4607771863290141,4.449944403178447,59.38,Salem Steel Plant (SAIL),Steel / Metallurgy,0,0,0,0,0.0026,0.0,-1.0,0.1012,-0.9949,3734,1,1,0.0833,0,0.7376197331904374,0.6985891076226031,31.821426642098768,0.00033836592312331767,-100.11088566708126,0.20116920480584488
2_3757_0,0,0.0380423892502393,0.0519158242289753,0.0694537890473536,0.252076828541855,0.0377315830943795,0.0649853324963866,0.1398185528329728,0.2073159416419609,0.0367579149606172,37.03698716000002,0.097281225,-0.040312093,0.33522874,2.448265250933478e-05,-15.280686703764626,-9.83114605677041,5.449540646994217,2800.0,2125.0,1286.0,2583.0,7.419289847091294e-05,0.0,0,0,NO_FIRE,0,15.88004791314363,79.53437632579936,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.53234367952184,15.877722646812543]}",0.1286,0.2583,0.28,0.2125,0.0427389901651145,0.2410494175309028,0.0755594404474658,0.043871089002536,0.2930935856249317,0.1625691707712857,0.0807549832520464,0.0603633232057169,crops,0.2930935856249317,3.030427297149464,67.4,Macherla Cement Cluster Palnadu,Cement,0,0,0,0,0.0012,0.0,-1.0,0.1012,-0.9949,3735,1,1,0.0833,0,1.273375251769861,0.9391092582106461,44.34352577474766,9.690597990245567e-05,-83.27272330614942,0.1816438951923717
2_3758_0,0,0.0367107718227017,0.0407113902594732,0.0682995288187394,0.2521121016622561,0.0469386020533578,0.073311856350578,0.0867745546300126,0.2623852727651272,0.0604088460500149,29.86085417000004,0.3865445,0.17827868,0.6092919,2.971993028640201e-05,-14.459801230792156,-6.867573814844671,7.592227415947485,2005.0,1272.0,698.0,2875.0,6.726813543446366e-05,0.0,0,0,NO_FIRE,0,11.461572538898164,77.58490822458074,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58299951298248,11.458011448944497]}",0.0698,0.2875,0.2005,0.1272,0.0678033314221738,0.2945031526485685,0.0822857647238871,0.0526842308638432,0.2829724701311776,0.0973963959139197,0.0766598915768257,0.045694762719604,trees,0.2945031526485685,2.263401521679927,44.22,Mettur Thermal Power Station,Thermal Power,0,0,0,0,0.012,0.0,-1.0,0.1012,-0.9949,3736,1,1,0.0833,0,0.5472686304907041,0.5040894632212599,26.918842704972455,0.0009199186989219085,-109.78209933357138,0.1999204295608509
2_3759_0,0,0.0303110246814414,0.0354166857611674,0.0326197447273163,0.0369685935214735,0.031292876183915,0.0528554541434949,0.0647768046563634,0.6478209970966697,0.0316288134154792,19.234229990000017,0.4718549,0.24750288,0.6847144,1.380652145288993e-05,-15.26415061290929,-8.777258323920309,6.486892288988981,2043.5,1215.625,634.0,3387.75,2.249966927204097e-05,0.0,0,0,NO_FIRE,0,11.130674029817156,76.53986890766265,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54095378340384,11.13461794666147]}",0.0634,0.338775,0.20435,0.1215625,0.0338863211648125,0.6940592451749513,0.0566280141746302,0.033526406400687,0.0396072282770801,0.0694002515295624,0.0349479802363712,0.0379445530419048,trees,0.6940592451749513,1.6296406990575765,119.88,FACT Udyogamandal Eloor-Edayar Industrial Belt,Chemical / Fertilizer,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,3737,1,1,0.0833,0,0.4690012300552613,0.39742766669211194,16.235330633273318,0.0,-99.0169009088477,0.031064216648736202
2_3760_0,0,0.0345790398282471,0.0465090015398648,0.1345771271153353,0.1973056399987803,0.0356121775758866,0.0694807816503776,0.2373543458589766,0.1436292603223895,0.0342422845553503,32.00907974000006,0.12539057,-0.022032022,0.40112898,2.0075949487980664e-05,-16.098356487476725,-8.9104286756281,7.187927811848624,2885.75,2146.0,1180.25,2761.333333333333,1.6570390991368363e-05,0.0,0,0,NO_FIRE,0,12.24507934881996,78.49749713393452,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.4992811027844,12.248528898969676]}",0.118025,0.2761333333333333,0.288575,0.2146,0.0381015688988367,0.1598170282481169,0.0773116286945653,0.0396258560188046,0.2195430163075371,0.2641054205237328,0.1497446723422918,0.0517508089661143,shrub,0.2641054205237328,0.8253851705140494,81.15,Salem Steel Plant (SAIL),Steel / Metallurgy,0,0,0,0,0.0003,0.0,-1.0,0.1012,-0.9949,3738,1,1,0.0833,0,1.1162312881674767,0.8938788442031675,35.52108571627567,4.4923401702687535e-05,-115.71382432138768,0.033266633253880115
2_3761_0,0,0.0375525689553365,0.0933089154728111,0.0383426886595164,0.4259721802968886,0.0442373920620108,0.0946853212080895,0.0961517082150315,0.0837641018387373,0.0604972050780253,33.94197005000001,0.027252665,-0.1063468,0.25345883,2.712976514530824e-05,-21.554080577958064,-9.768001222448584,11.78607935550948,2729.25,2087.583333333333,1313.0,2204.555555555556,4.5714783047242895e-05,0.0,0,0,NO_FIRE,0,14.823138963574175,78.55677922752221,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.55318001983156,14.826693764392703]}",0.1313,0.2204555555555556,0.272925,0.2087583333333333,0.0645675765596609,0.0893999161027099,0.1010559366882235,0.0472137711995082,0.4546324301780917,0.1026209851101251,0.0409224605059618,0.0995869236557186,crops,0.4546324301780917,1.6850416066041287,16.43,Rayalaseema Thermal Power Station (RTPS),Thermal Power,0,0,0,2,0.1934,0.0,-1.0,0.1012,-0.9949,3739,1,1,0.0833,0,2.4457767609028243,1.076195901285778,45.04820794256271,0.007914403861853011,-254.0381041268594,0.12402313277404185
2_3762_0,0,0.0378182050990901,0.0597495113033801,0.0419255862722084,0.3873255721160343,0.0351466595394803,0.1017768140549638,0.13518346452509,0.1140563428911957,0.0379925076849758,32.54229085999998,0.022178734,-0.11285148,0.26150542,2.127971603770475e-05,-17.923232473306932,-11.326076185853958,6.597156287452973,2948.5,2248.5,1376.0,2350.5,8.92209072999779e-05,0.0,0,0,NO_FIRE,0,15.066652600154404,79.66986588553225,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.66709097213976,15.069238891104973]}",0.1376,0.23505,0.29485,0.22485,0.0416056934559408,0.1249033961744341,0.1114560523776022,0.0384891977893369,0.424161236071272,0.1480397617335254,0.0459128179920565,0.0654318444058318,crops,0.424161236071272,4.192767757891629,95.32,Sri Damodaram Sanjeevaiah (Krishnapatnam) TPS,Thermal Power,0,0,0,0,0.0001,0.0,-1.0,0.1012,-0.9949,3740,1,1,0.0833,0,2.518294380260757,1.0881698430435736,42.73415527364202,4.59128179920565e-06,-118.24236580275812,0.18985955719699082
2_3763_0,0,0.0348596351950681,0.1151411634879574,0.0428237844704805,0.3115373871696647,0.0307361440063687,0.1326841013894105,0.1924634272096833,0.0561082555456475,0.0350868279007651,30.655543820000048,-0.014907263,-0.14212394,0.23673426,2.1969880873351897e-05,-17.5337206767825,-11.039750771552956,6.4939699052295445,3783.0,2927.5,1753.6666666666667,2841.5,5.039295549004813e-05,0.0,0,0,NO_FIRE,0,14.486311818305788,77.38796192735295,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38537015047618,14.485333956427285]}",0.1753666666666666,0.28415,0.3783,0.29275,0.0382801131709966,0.0612147207547294,0.144759806487604,0.0335334694356393,0.3398906983435598,0.2099797050819714,0.0467212174488026,0.1256202692766968,crops,0.3398906983435598,2.293729118539357,106.81,Bellary Thermal Power Station (BTPS Kudatini),Thermal Power,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,3741,1,1,0.0833,0,4.00436438261299,1.1591498819521764,41.61004243239625,0.0,-113.86345440172656,0.11071272289724819
2_3764_0,0,0.0317747308600866,0.0359013552893884,0.045694823085796,0.0547430173726752,0.0311966560897417,0.0605414472520351,0.0792164918966591,0.5611413142411038,0.033374070667196,22.653958999999983,0.37242508,0.13635042,0.5984188,1.8981380341942044e-05,-13.421808623013463,-6.73813090079171,6.683677722221756,2228.0,1340.5,736.5,2931.5,-5.634715430978526e-05,0.0,0,0,NO_FIRE,0,12.346826480138734,75.69533917612776,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.69653741633148,12.347343580222823]}",0.07365,0.29315,0.2228,0.13405,0.0370079076142565,0.6222395260997996,0.067133323623568,0.0345934116924399,0.0607035488615095,0.087841745254007,0.0506701687088809,0.0398103681455383,trees,0.6222395260997996,0.0052683207542623,117.07,Baikampady Industrial Area Mangalore,Industrial Estate,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,3742,1,1,0.0833,0,0.6288610608089152,0.5420048160765336,20.62415446640205,0.0,-89.70704328555894,0.0
2_3765_0,0,0.0375250254073634,0.0364492781986684,0.0343503799674141,0.0337383869050097,0.0294051595450635,0.0362959698119295,0.0666926932298456,0.6813407180817339,0.0332074586801446,22.808282603000062,0.37393358,0.124140896,0.654148,1.9933369849648056e-05,-14.031126244094006,-7.495148438152567,6.535977805941439,2039.0,1192.5,547.1666666666666,2617.0,0.0001293553187833,0.0,0,0,NO_FIRE,0,18.03638872788201,82.33992202541384,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.34407051881594,18.033679328699396]}",0.0547166666666666,0.2617,0.2039,0.11925,0.0349008461868412,0.7160851371267589,0.0381468534466867,0.0309046518815789,0.0354588486672703,0.0700936331991211,0.036102049821087,0.0383079796706554,trees,0.7160851371267589,6.489385375330555,92.82,Simhadri Super Thermal Power Plant NTPC,Thermal Power,0,0,0,0,0.0001,0.0,-1.0,0.1012,-0.9949,3743,1,1,0.0833,0,0.6809893160941151,0.5483459736656877,19.762008514505993,3.6102049821087004e-06,-91.70712972376089,0.2578487411326645
2_3766_0,0,0.0328425672666323,0.0599175648425113,0.1179692886653356,0.1403129487033848,0.0374006080674007,0.0740802186562425,0.2467729543727314,0.1502140953036194,0.0379099862554787,23.95280660000003,0.09921633,-0.04992469,0.37614107,2.354445082999824e-05,-16.902992786120976,-9.854971447726966,7.04802133839401,2738.428571428572,2030.6666666666667,1123.375,2478.0,2.8749503361635348e-05,0.0,0,0,NO_FIRE,0,12.967286608142397,76.79744489912895,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.80146521579849,12.967181126265293]}",0.1123375,0.2478,0.2738428571428572,0.2030666666666666,0.0438479824265682,0.173742743315927,0.085683706237847,0.0432588182499103,0.1622907396353078,0.2854260113355778,0.1364473007564027,0.0693026980424587,shrub,0.2854260113355778,1.2210734312394875,78.38,Peenya Industrial Area Bangalore,Industrial Estate,0,0,0,0,0.0004,0.0,-1.0,0.1012,-0.9949,3744,1,1,0.0833,0,1.3060792775663885,0.9457550154818124,27.338983892171644,5.4578920302561085e-05,-119.13265383930066,0.06768912682848925
2_3767_0,0,0.0371482745487604,0.1503538922322067,0.5185530765193769,0.0440509871071712,0.0324120621281591,0.0337086742955514,0.0662264802535487,0.0322074952535331,0.0590277710336853,34.41194780000001,-0.070998795,-0.09517736,0.10568174,7.286690756439128e-05,-14.21745996767389,-0.766452544488836,13.451007423185054,2647.5,2521.666666666667,1769.2,2187.333333333333,8.842833689537823e-05,0.0,0,0,NO_FIRE,0,17.36342529994277,78.48594241867559,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.4902979499432,17.359942865609753]}",0.17692,0.2187333333333333,0.26475,0.2521666666666667,0.0630274663930731,0.0343898607240088,0.0359927589863674,0.0346082889585472,0.0470358622875072,0.0707139569293586,0.5536900010115328,0.1605418047096045,built,0.5536900010115328,1.2135596233068566,17.2,Jeedimetla Industrial Area Hyderabad,Industrial Estate,0,0,0,3,0.1791,0.0,-1.0,0.1012,-0.9949,3745,1,1,0.0833,0,19.11964155508893,1.1729336328712812,56.81523071836376,0.09916587918116553,-191.23915956401783,0.6443499450628376
2_3768_0,0,0.0366838445113629,0.0542496912474293,0.0786929666177339,0.2820728299463348,0.0964066350134089,0.0633684055008474,0.0930356671808347,0.1025626397346176,0.0989693365690689,31.6775318,0.22404478,0.082522586,0.42439136,2.8918617258819554e-05,-17.521664298415573,-10.744381015079822,6.77728328333575,2640.5,1975.0,1259.0,3115.5,0.000173728761633,0.0,0,0,NO_FIRE,0,17.935243147383364,78.521269111858,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.51724740846679,17.934864647446247]}",0.1259,0.31155,0.26405,0.1975,0.1138418430725552,0.1179751258575624,0.0728910218545419,0.1108940344031737,0.3244610093892268,0.1070164981449537,0.0905184642756282,0.062402003002358,crops,0.3244610093892268,6.007505824990966,45.21,Bollaram Industrial Area Hyderabad,Industrial Estate,0,0,0,0,0.0109,0.0,-1.0,0.1012,-0.9949,3746,1,1,0.0833,0,0.6744105232991098,0.7119213886254011,34.26852864570262,0.0009866512606043474,-118.74928254587269,0.5023995564513423
2_3769_0,0,0.0339351808538872,0.0405716516210564,0.2895859671989456,0.1473113832762465,0.0390451871291069,0.0645648237550631,0.1092208658977012,0.1374706063153488,0.0325246936741418,31.36307396000001,0.17761557,0.021097047,0.37957245,1.92472018098185e-05,-15.812115481924296,-7.247375659645262,8.564739822279034,2784.0,2028.0,1306.0,2904.0,2.841592510846456e-05,0.0,0,0,NO_FIRE,0,9.341508363346293,77.49682475319216,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49316798457052,9.337987378422426]}",0.1306,0.2904,0.2784,0.2028,0.0378064348994183,0.1597946956953759,0.0750496170861361,0.0453858025573284,0.1712335334369182,0.1269574311011094,0.336612332967066,0.0471601522566476,built,0.336612332967066,1.4763665591103663,91.22,SPIC Fertilizers & Petrochem Tuticorin,Fertilizer,0,0,0,0,0.0001,0.0,-1.0,0.1012,-0.9949,3747,1,1,0.0833,0,0.894688792122371,0.8050345470282219,35.65718089510422,3.36612332967066e-05,-135.42665514251186,0.0546927045175306
2_3770_0,0,0.0398401807696867,0.0436302420776337,0.0500489091593772,0.1580832951702177,0.0793484092969447,0.0710961622372269,0.140206351634115,0.2893572363164275,0.0498807748779654,30.25221746,0.23931226,0.04731985,0.45618346,2.2750234949576363e-05,-15.497914470645354,-8.10908837399609,7.388826096649263,2426.0,1637.0,996.0,2667.0,0.0001128933661168,0.0,0,0,NO_FIRE,0,17.293617761477236,81.10427023531892,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.104395426731,17.297060795721386]}",0.0996,0.2667,0.2426,0.1637,0.0565765289613754,0.3281991528939073,0.0806397673592272,0.0899997561708043,0.1793036324994698,0.1590269744847207,0.0567672327759206,0.0494869548545744,trees,0.3281991528939073,4.962294515511304,51.51,Kothagudem Thermal Power Station Palwancha,Thermal Power,0,0,0,0,0.0058,0.0,-1.0,0.1012,-0.9949,3748,2,1,0.0833,1,0.8120359684706573,0.724692110246361,31.638507384346514,0.00032924995010033943,-114.51139488434264,0.2568350603405743
