system:index,Burned_Area,CO,DW_bare,DW_built,DW_crops,DW_flooded,DW_grass,DW_shrub,DW_trees,DW_water,LST_C,NBR,NDMI,NDVI,NO2,S1_VH,S1_VV,S1_VV_VH,S2_B11,S2_B12,S2_B4,S2_B8,SO2,T21,confidence,day,fire_date,fire_label,latitude,longitude,month,sample_type,source,.geo,S2_B4_refl,S2_B8_refl,S2_B11_refl,S2_B12_refl,DW_water_norm,DW_trees_norm,DW_grass_norm,DW_flooded_norm,DW_crops_norm,DW_shrub_norm,DW_built_norm,DW_bare_norm,DW_dominant_class,DW_dominant_prob,atmospheric_SO2_NO2_ratio
2_11_0,0,0.0376775150685008,0.0986890056801419,0.0397727157575108,0.332286158749353,0.0352833687718356,0.1082337936686892,0.1817821966138698,0.097028691351654,0.0417370940633719,30.558130249999977,0.074553296,-0.075291626,0.32254803,3.2986965246187e-05,-17.468684192741854,-10.061111064265118,7.407573128476736,3042.0,2253.0,1340.0,2616.0,0.00015583065314062644,0.0,0,0,NO_FIRE,0,16.65498116815762,77.15960295354922,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1607913294463,16.659256943996528]}",0.134,0.2616,0.3042,0.2253,0.044647531605276486,0.10379475766003063,0.11578122128590215,0.037743771044272054,0.3554573481381251,0.19445834816077856,0.04254617202421687,0.10557085008139812,crops,0.3554573481381251,4.7240069517652605
2_12_0,0,0.0343250992617125,0.0372611182347799,0.0285264525490884,0.0413973380823452,0.0264496731285292,0.0517908748394499,0.1298521715395439,0.6044928135636908,0.0326715382532431,28.65600212000004,0.3809656,0.12525435,0.6458636,2.001412815740722e-05,-11.352667476409518,-5.454848398065874,5.897819078343645,1934.5,1115.5,535.4444444444445,2488.5,3.998182298225571e-05,0.0,0,0,NO_FIRE,0,12.159497714861708,78.61015996105456,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.60707893687874,12.158697370557723]}",0.05354444444444444,0.24885,0.19345,0.11155,0.03430291706241524,0.6346767846611263,0.054376934150972465,0.02777037728139011,0.04346441982120299,0.13633604381187467,0.029950855949648147,0.03912166726137015,trees,0.6346767846611263,1.99767997225792
2_13_0,0,0.0339495045435172,0.0507123533059798,0.047190437858392,0.1986786484762671,0.1444668584015397,0.1491927262839107,0.1033993884477587,0.0997190333880661,0.1055301019167971,22.05922352000005,0.3523499,0.1549884,0.44835612,3.21829466789347e-05,-17.24261886549386,-9.911092874363938,7.331525991129922,1821.0,1192.0,948.0,2489.0,7.960526063618281e-05,0.0,0,0,NO_FIRE,0,8.589444040553733,78.06998326935894,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.06808976640701,8.592385692603223]}",0.0948,0.2489,0.1821,0.1192,0.11740052172411772,0.11093580251456457,0.16597448107255847,0.16071702992912035,0.22102676452398778,0.11503013765013155,0.05249859447054085,0.056416668114978655,crops,0.22102676452398778,2.47352305649154
2_14_0,0,0.0384215903107258,0.0557849402294347,0.031258610064948,0.0678098725620657,0.0303976403941449,0.0648120405201457,0.169952872613641,0.4728508277085462,0.0388524355734453,29.63526485,0.22936222,0.038211383,0.5063403,2.634342148172647e-05,-12.945861294862084,-6.9140968765798325,6.031764418282251,2366.0,1601.0,837.0,2554.0,0.00010890970612153268,0.0,0,0,NO_FIRE,0,16.356215400435232,79.57302526339058,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.57725944372781,16.35382974739589]}",0.0837,0.2554,0.2366,0.1601,0.041699724465663626,0.5075035564124057,0.06956177114401275,0.032625322200097145,0.07277929839287955,0.18240781705280387,0.033549387770656136,0.05987312256148116,trees,0.5075035564124057,4.134227825989863
2_15_0,0,0.039912148688232,0.0460858044959604,0.0452771535702049,0.2537830921728164,0.0862899142503738,0.0642490126006305,0.096420451151207,0.2385742988437414,0.0681237287633121,29.380622360000014,0.41280463,0.18328926,0.47307438,2.261255411561085e-05,-15.695353738275442,-8.8317310244463,6.863622713829141,1930.5,1162.5,1000.5,2797.0,0.00015046583135031402,0.0,0,0,NO_FIRE,0,17.288656924754175,82.14868297610113,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.14644115630965,17.288077642880193]}",0.10005,0.2797,0.19305,0.11625,0.07579379932292346,0.2654354489754233,0.07148282773345084,0.09600532095077184,0.2823566047966609,0.10727645796623034,0.05037492154219027,0.05127461871234894,crops,0.2823566047966609,6.654083858949755
2_16_0,0,0.0347627962626216,0.0488066540003336,0.5097944588111393,0.0800159225312607,0.0307364478980287,0.0417370396979345,0.0907950957931963,0.0539498928460645,0.0342580465808639,23.621258660000024,0.057788316,-0.07494997,0.24336748,1.877604158481812e-05,-16.704480511051553,-8.87457259800511,7.829907913046444,3282.777777777778,2516.333333333333,1719.111111111111,2825.0,-2.989250564618898e-06,0.0,0,0,NO_FIRE,0,9.828373657741237,78.63717332644705,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.63402839540231,9.832060784688164]}",0.1719111111111111,0.2825,0.3282777777777778,0.2516333333333333,0.03848814123734076,0.06061148555850811,0.04689062100872689,0.0345317046913672,0.08989608092072415,0.10200623851385691,0.5727425551373055,0.05483317293217048,built,0.5727425551373055,0.005325936222939436
2_17_0,0,0.0343473604927126,0.0589759897097553,0.1028184823471268,0.1863193779595588,0.0322286179289221,0.0603519241864744,0.2518816403186831,0.1648742355112182,0.0351923635891197,34.972503080000024,0.008837116,-0.1417343,0.2604768,2.2009705998755156e-05,-15.511684893699409,-8.04871991365631,7.462964980043097,3341.0,2467.5,1473.5,2511.5,2.71699467333192e-05,0.0,0,0,NO_FIRE,0,10.56781380941682,77.93704485124779,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.9333424737891,10.56867931766617]}",0.14735,0.25115,0.3341,0.24675,0.03942491916163273,0.1847035192849452,0.06761039866718023,0.03610472633704351,0.2087278507366957,0.28217523050749804,0.11518437358127537,0.06606898172372933,shrub,0.28217523050749804,1.2344529606554444
2_18_0,0,0.0425594345722095,0.0572594689838893,0.0461706235264351,0.2104341374504089,0.0792638709745751,0.0807489335506421,0.1541361936910047,0.1945476506103868,0.0643653467251751,29.384040379999988,0.27755153,0.05870321,0.45026618,2.9776223130560413e-05,-15.98151660749945,-9.66614794265706,6.315368664842392,2301.0,1463.5,981.0,2588.0,9.82713733335544e-05,0.0,0,0,NO_FIRE,0,17.902979933881067,83.00523601256407,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.00882382906438,17.898932036081465]}",0.0981,0.2588,0.2301,0.14635,0.07257125212187868,0.21935043187832892,0.09104357411912213,0.08936918166871417,0.23726227886519863,0.17378693882000829,0.05205689289405671,0.06455944963269236,crops,0.23726227886519863,3.300330364353528
2_19_0,0,0.0326637395287859,0.0510697617040326,0.1959418100951653,0.1733843710971996,0.0315481439724357,0.052213447039119,0.1496648921941717,0.1353244027252205,0.0365248776635982,22.701811280000012,0.0084066475,-0.1226399,0.26020035,2.144945193411856e-05,-17.185451916068374,-9.041723326163856,8.143728589904518,3300.0,2536.0,1514.0,2579.0,1.875755533358893e-05,0.0,0,0,NO_FIRE,0,12.506253287459238,76.40100085777152,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.39722333794471,12.509040331364337]}",0.1514,0.2579,0.33,0.2536,0.04423656203362815,0.16389613651694745,0.06323753936176783,0.03820906508533943,0.20999190081742442,0.181264406927832,0.2373120073690144,0.061852381888046225,built,0.2373120073690144,0.8745004483658733
2_20_0,0,0.0346359617365926,0.0798340174197046,0.0781573901487583,0.2800298718847679,0.0316471988378368,0.0669843755679688,0.2341639748300184,0.0792673960742023,0.0329005258821847,37.42151440999999,-0.022427589,-0.13798758,0.2913503,2.2109218033350185e-05,-18.162145383479697,-11.714571968182051,6.447573415297645,3817.0,3024.0,1586.6666666666667,2891.333333333333,-2.3809893056250985e-05,0.0,0,0,NO_FIRE,0,14.411346067392133,76.63011445074493,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.63078531181579,14.413468733697723]}",0.15866666666666668,0.2891333333333333,0.3817,0.3024,0.03726058219933601,0.08977210083895518,0.07586130510068802,0.03584116125981045,0.3171400997356663,0.26519594439071553,0.0885149942755263,0.09041381219930213,crops,0.3171400997356663,0.004523000309154177
2_21_0,0,0.0314163296653965,0.0340331435375111,0.0379920212772527,0.0390161600968751,0.0264670745910782,0.034077252334866,0.0513201102761453,0.6938711601481038,0.0314107039502184,22.433496709999982,0.52157897,0.2509736,0.74366707,2.089783986283394e-05,-13.540441932107742,-7.025345761993946,6.515096170113796,1731.0,909.0,425.0,2891.0,0.0001332147783818449,0.0,0,0,NO_FIRE,0,13.008777487286745,75.8011334646398,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.80433525042582,13.01209689047127]}",0.0425,0.2891,0.1731,0.0909,0.03312709750885715,0.7317867697979513,0.035939355664239635,0.027913330504862718,0.04114814306609566,0.05412442522706807,0.04006804162698095,0.03589283660394446,trees,0.7317867697979513,6.3745716904818766
2_22_0,0,0.0340718111374344,0.0393537975985302,0.0372840845745734,0.0692773278834383,0.0405314685141837,0.0521494938346388,0.1124163712480698,0.4371083868847398,0.0591047098066403,27.370826599999987,0.47211695,0.20857874,0.6959301,1.80290737133688e-05,-13.243802757290888,-6.989593039868917,6.254209717421971,1780.5,975.0,487.5,2719.0,5.599013820251149e-05,0.0,0,0,NO_FIRE,0,14.049142506040956,74.74000338310512,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.74432321516478,14.04515946720872]}",0.04875,0.2719,0.17805,0.0975,0.06976265470741082,0.5159291292303666,0.06155325258264653,0.04784022884114756,0.08176963088043813,0.13268764057036472,0.04400726654046856,0.04645019664715708,trees,0.5159291292303666,3.105547134182166
2_23_0,0,0.0330923767962491,0.0536399915069341,0.0740087776444852,0.2273061468824744,0.0284056678041815,0.0694964749924838,0.178665142506361,0.1973728638887405,0.0334984190855175,33.49762744999998,-0.0030716723,-0.13758488,0.27526742,1.94882629940478e-05,-16.436678909448638,-8.939644535212938,7.4970343742356995,3853.0,2939.0,1660.0,2921.0,7.922057726874762e-05,0.0,0,0,NO_FIRE,0,13.789056428456934,76.10079640299907,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10077929418527,13.784648034814058]}",0.166,0.2921,0.3853,0.2939,0.03884354380561419,0.22886636724347317,0.08058557521221639,0.032938175346802434,0.2635759093936468,0.20717357651312346,0.08581787663156851,0.06219897585355496,crops,0.2635759093936468,4.065040444750953
2_24_0,0,0.0343736834730061,0.0995469442913653,0.0625880834543042,0.2168844391902288,0.0624238321626627,0.0630304211302212,0.1774764171439326,0.0971038597549691,0.0945012514238004,27.72630068000001,0.022035677,-0.07311657,0.22438718,1.9013097926251525e-05,-17.97221665794743,-10.598357263741814,7.373859394205617,3383.0,2796.0,1851.0,2922.0,7.444555582358833e-06,0.0,0,0,NO_FIRE,0,9.998589435173384,78.87241453280876,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.87657352211458,10.002740688670873]}",0.1851,0.2922,0.3383,0.2796,0.10818005109636844,0.11115937992014266,0.07215390352783897,0.07145951245347437,0.2482778731509692,0.20316564686460442,0.07164753867381231,0.1139560943127896,crops,0.2482778731509692,0.3915487950062088
2_25_0,0,0.0362289272376057,0.0970795611028734,0.0672032844049681,0.4169759270007489,0.050699996350886,0.06098324688719,0.1136323553218972,0.0623762831601197,0.0505716597363061,38.057266130000016,0.11194387,-0.022962753,0.2575522,2.76561097472556e-05,-18.564600113277294,-10.246917757107918,8.317682356169376,2295.5,1751.0,1294.4,2192.4444444444443,0.0001183708669357706,0.0,0,0,NO_FIRE,0,17.172143979237504,75.64507303308145,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.64263849928432,17.171296655944655]}",0.12944,0.21924444444444444,0.22955,0.1751,0.054997751515393455,0.06783552961445007,0.06632057315088921,0.055137320303046376,0.4534701558276977,0.12357759414441323,0.0730849957465272,0.1055760796975827,crops,0.4534701558276977,4.280098250171172
2_26_0,0,0.0366318172583754,0.0429895809356821,0.1355233782960567,0.1870243772864341,0.0494672085915226,0.0958871219918364,0.1784516366751631,0.1421497619885485,0.0321661577327176,31.527138920000027,0.14852676,-0.04212638,0.35814175,2.650827936649181e-05,-15.870382036611844,-9.553866607238868,6.316515429372977,3117.0,2124.0,1354.0,2865.0,6.458953250872113e-05,0.0,0,0,NO_FIRE,0,13.103114778837885,79.69232017029209,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.69404043066335,13.101928418883222]}",0.1354,0.2865,0.3117,0.2124,0.037244038919007204,0.1645901046628307,0.11102425514947652,0.05727630440994113,0.2165488102228038,0.20662274172491873,0.15691765294552737,0.049776091965494526,crops,0.2165488102228038,2.4365795914451733
2_27_0,0,0.0353702060678861,0.0347920136633687,0.0353654092267298,0.0351864321855828,0.0278229745051178,0.0385700510546135,0.0764787894351264,0.6598485821607307,0.0326249816437036,25.841262650000036,0.45257762,0.19326158,0.7034068,2.0248576360547667e-05,-12.147464853746415,-5.421911220964336,6.725553632782081,1724.0,961.0,444.0,2550.0,7.576110022748294e-05,0.0,0,0,NO_FIRE,0,14.64879776980812,74.58685213203636,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.58262646402328,14.647030707568799]}",0.0444,0.255,0.1724,0.0961,0.03468199748530318,0.7014522526665069,0.04100190548129504,0.029577222214510573,0.03740494832776986,0.08130080230650451,0.037595209930328805,0.03698566158778095,trees,0.7014522526665069,3.741551943132945
2_28_0,0,0.0323186936226415,0.0392559865334381,0.6037077824003063,0.0655031012397052,0.0293086664169095,0.0410519436053517,0.0577568420493561,0.046515925696844,0.0298071096314945,21.30042308000003,0.080088615,-0.024755161,0.24349254,2.941649702852904e-05,-15.402762629715117,-4.872373431147532,10.530389198567583,3116.4,2526.0,1804.3333333333333,2965.833333333333,3.6834615092125074e-05,0.0,0,0,NO_FIRE,0,12.719249224452588,77.81248021618065,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.81656148685356,12.715652846711828]}",0.18043333333333333,0.2965833333333333,0.31164000000000003,0.2526,0.03265074970008417,0.05095361025513887,0.044968356607916565,0.03210475430367296,0.07175218897766217,0.06326692579505469,0.6613023516482757,0.04300106271219485,built,0.6613023516482757,1.2521754393938107
2_29_0,0,0.0373516466642061,0.0358759916308236,0.0493457868368305,0.0780759634093401,0.037450663785034,0.0475229875115241,0.0803534907407741,0.5280607934803405,0.0395011722526334,30.76150244000001,0.40485117,0.17387551,0.64045745,1.7616253115703228e-05,-14.021436664624414,-7.486616960864511,6.534819703759903,2153.5,1296.3333333333333,670.6666666666666,3060.0,4.144358406139839e-05,0.0,0,0,NO_FIRE,0,13.487731244575077,74.87211075962067,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.87008735494152,13.488203991054617]}",0.06706666666666666,0.306,0.21535,0.12963333333333332,0.0440769380494473,0.5892306874265807,0.053027990234655924,0.04178890127630519,0.08712018418934328,0.0896615374041671,0.05506194032667499,0.04003182109282546,trees,0.5892306874265807,2.3525765546849087
2_30_0,0,0.0315718831552963,0.0564823074632191,0.0444138918703954,0.3350552692676761,0.0321912594039791,0.0747487941823367,0.2279666124044784,0.1045603212301752,0.0344514203025028,8.161554200000012,0.06048958,-0.07221239,0.3517277,1.984579350108208e-05,-17.83677821715571,-9.759348654398025,8.077429562757688,3029.0,2322.0,1257.0,2621.0,1.5536961878995102e-05,0.0,0,0,NO_FIRE,0,12.02446022124484,77.25612494308021,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.25960601069944,12.023950077939796]}",0.1257,0.2621,0.3029,0.2322,0.03786411794314506,0.11491788438530273,0.08215327943452766,0.035380069445847866,0.3682452601845814,0.25054858764575616,0.04881345457831742,0.062077346382521804,crops,0.3682452601845814,0.7828843869683497
2_31_0,0,0.0313062724705545,0.0364976647154738,0.0344282450620085,0.0393851089601715,0.0244780969650795,0.0495720320070783,0.1225195630143086,0.6092864016381403,0.0289198390208184,14.105490980000011,0.43533307,0.2206394,0.55611867,2.0041131764337285e-05,-11.012293919578466,-4.5643370095648,6.447956910013667,2352.5,1449.5,1051.0,3684.5,5.07727762769044e-05,0.0,0,0,NO_FIRE,0,11.627354123586828,77.4617959933034,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46621852604694,11.628691352927206]}",0.1051,0.36845,0.23525,0.14495,0.030600188668879542,0.6446881958813269,0.052452350479003616,0.02590036496563333,0.04167352951232024,0.1296384029374318,0.03642865348169796,0.03861831407370679,trees,0.6446881958813269,2.533428594449608
2_32_0,0,0.040384107424177,0.0729466630796463,0.0421512160237933,0.1729629742810228,0.0335451531607438,0.0906458452056326,0.2470918230212512,0.1925836592426468,0.0362409540582174,33.81208529000003,0.008942743,-0.14303094,0.30834976,3.149997325706619e-05,-16.69400268407625,-10.045779617152526,6.648223066923723,3476.166666666667,2560.0,1377.75,2606.2,0.0001418130513133624,0.0,0,0,NO_FIRE,0,19.10709622617083,78.72793009489195,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.72385992381427,19.102674516801624]}",0.137775,0.26061999999999996,0.3476166666666667,0.256,0.04080415225908242,0.2168323974508173,0.10205931288349145,0.03776891565620546,0.1947412180818773,0.2782038340474447,0.047458591564047144,0.08213157805703422,shrub,0.2782038340474447,4.5020054511173395
2_33_0,0,0.0368231031956881,0.0613708861526988,0.0974980005218337,0.3167646198999136,0.0601970575128992,0.1032302999492025,0.0856866721352118,0.0835450042615689,0.0633777825028768,31.06228820000001,0.24707502,0.05697064,0.4061045,2.4542764429006836e-05,-16.30445190170829,-10.219888205392628,6.084563696315664,2425.0,1641.0,1148.0,2718.0,7.55547946470052e-05,0.0,0,0,NO_FIRE,0,13.674202221772928,79.74745824165262,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74793934771053,13.676850200719715]}",0.1148,0.2718,0.2425,0.1641,0.07270843211615823,0.0958447271442592,0.11842814563363034,0.06905943213728619,0.36339956926937456,0.09830169719049037,0.11185192148496406,0.07040607502383711,crops,0.36339956926937456,3.0784956953629794
2_34_0,0,0.0366942588497688,0.0386258918218887,0.1684419805936228,0.1139634288847446,0.0517940446018026,0.0737176028331025,0.0879607063431579,0.2620786332453673,0.046345918206498,24.395440190000045,0.41088277,0.16623932,0.62464654,2.198629797469001e-05,-13.703357337096213,-6.828014607171902,6.875342729924309,1951.0,1139.5,630.5,2729.0,1.3461301599952802e-05,0.0,0,0,NO_FIRE,0,9.648870969837215,76.58364555190089,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5858695476098,9.652397727864258]}",0.06305,0.2729,0.1951,0.11395,0.0549820469257703,0.3109145372227884,0.08745418917294559,0.061445380757878226,0.13519944878088938,0.10435136190926377,0.19982956945644822,0.04582346577401612,trees,0.3109145372227884,0.6122586719896667
2_35_0,0,0.0363776609144317,0.0437722701490635,0.0402492122347688,0.10427072752888,0.1564383792823978,0.0969773269746275,0.1082707949071413,0.1683313887499805,0.1029864071557919,30.47780678000004,0.34415478,0.13216406,0.41907564,2.1118585166576524e-05,-14.875884544873912,-10.042753927063073,4.83313061781084,1571.0,1000.0,839.0,2049.5,6.922332530176567e-05,0.0,0,0,NO_FIRE,0,14.592317295757962,79.3815241671543,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.37963008122152,14.593131790521628]}",0.0839,0.20495,0.1571,0.1,0.1253949167933906,0.204958120872096,0.1180783385173657,0.19047734643013928,0.12695868866161217,0.13182911894379742,0.04900692002531432,0.05329654975628446,trees,0.204958120872096,3.277839152374774
2_36_0,0,0.0363058609365709,0.0385844309494132,0.1487089777001529,0.1581372130167437,0.0616883588663768,0.1011257877398748,0.1161364826402859,0.1726557447909726,0.0442784923070576,32.70635582,0.22236243,0.054703817,0.4764541,2.212335712921986e-05,-15.414317875607944,-8.66269107008687,6.751626805521074,2659.0,1887.375,1052.0,2966.75,7.308024328256883e-05,0.0,0,0,NO_FIRE,0,13.27557088510966,79.4452539561098,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.44251215110988,13.272608322865931]}",0.1052,0.296675,0.2659,0.1887375,0.05263006914533959,0.2052211652482265,0.12019960309891185,0.07332369336528752,0.18796422420634093,0.13804153649288858,0.17675768462523567,0.04586202381776946,trees,0.2052211652482265,3.303307127201172
2_37_0,0,0.0372935150696005,0.0620130858922304,0.043103666335054,0.2638829291054326,0.1089326424596758,0.1076774458195288,0.0786270880436694,0.0977587084279867,0.124793284034429,29.46436385000004,0.322736,0.12984602,0.41823167,2.617631665873685e-05,-17.35373100744993,-10.805786029794408,6.547944977655522,1992.0,1324.3333333333333,1061.0,2586.5,0.00011359945149840176,0.0,0,0,NO_FIRE,0,14.444360375421216,79.79998444724102,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.80183826475769,14.440418192221308]}",0.1061,0.25865,0.1992,0.13243333333333332,0.1407249132843997,0.11023899140700491,0.12142399603377958,0.12283943629329566,0.2975713204674565,0.08866494885812597,0.04860645950760219,0.06992993414833554,crops,0.2975713204674565,4.339779846775568
2_38_0,0,0.0353621944876177,0.1083719820200808,0.0441194709856063,0.0850983751374051,0.0423071123904695,0.0468797668398014,0.182011011559026,0.26494123062462,0.0564984182067411,26.112995240000032,0.14665541,0.010600707,0.34872177,2.0990290563952186e-05,-12.768091900691708,-5.496232166201716,7.271859734489992,2660.0,2022.0,1312.0,2717.0,7.899524920779521e-05,0.0,0,0,NO_FIRE,0,14.233534598417412,78.99020772867205,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.99335450905012,14.23380567687382]}",0.1312,0.2717,0.266,0.2022,0.06805174148730099,0.31911888346712725,0.056466178615713285,0.050958465154461674,0.10250008424393538,0.2192303200619365,0.05314143173145908,0.13053289523806588,trees,0.31911888346712725,3.7634185656990486
2_39_0,0,0.0323987388965212,0.0683180204247154,0.1562058563013711,0.2379607217641727,0.0295882644732632,0.0822203749520403,0.1736932739900845,0.0813946915234649,0.0369191221261937,25.089298250000013,0.016718632,-0.123729594,0.23438907,2.932045866230845e-05,-16.222765375488674,-9.119843421244148,7.102921954244525,3319.333333333333,2503.25,1605.4,2588.375,5.375804598386598e-05,0.0,0,0,NO_FIRE,0,12.899228321805282,77.77564819176159,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77164572264758,12.895315903535732]}",0.16054000000000002,0.2588375,0.3319333333333333,0.250325,0.04261700132979661,0.09395666736162221,0.09490978189271296,0.03415474241487428,0.27468617377193977,0.20050006777816418,0.18031374535296618,0.07886182009792386,crops,0.27468617377193977,1.833465383437952
2_40_0,0,0.0314326334577421,0.0506725740177851,0.1216948709426153,0.3382258071858239,0.0312704547357402,0.0792738248986241,0.150962417455096,0.0812174363772531,0.0307877705996169,23.301673789999995,0.16693276,-0.01201562,0.35656837,2.2137968909514163e-05,-16.390577526714672,-9.067621720986134,7.322955805728538,3369.0,2348.0,1560.0,3289.0,0.00012423748895872564,0.0,0,0,NO_FIRE,0,13.36181288167852,77.9759220380792,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.97825823799506,13.362439851277882]}",0.156,0.3289,0.3369,0.2348,0.03482365234867488,0.09186400034717926,0.08966560633830899,0.035369610182685356,0.382562871406338,0.17075165368541514,0.13764750729873323,0.057315098392665076,crops,0.382562871406338,5.611964198998061
2_41_0,0,0.0368285787913907,0.0352357942914671,0.0375659545154675,0.0436047012715236,0.0301026726222556,0.0413181508040946,0.0736209224484375,0.6441245551281811,0.0315533479088512,31.05203414000005,0.41345686,0.16542713,0.6304837,1.783474245403255e-05,-13.264343494604088,-6.792939891613356,6.471403602990732,2076.0,1203.0,657.0,2899.0,7.123474853003943e-05,0.0,0,0,NO_FIRE,0,13.41901061499056,74.9577723733462,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95991888335348,13.416338768325055]}",0.0657,0.2899,0.2076,0.1203,0.03367033309908759,0.6873403225267161,0.044090278617374454,0.03212232873963303,0.04653023890648888,0.07856031597856633,0.040086339027312914,0.03759984310482066,trees,0.6873403225267161,3.9941562774814727
2_42_0,1,0.0393590025947081,0.0596699294099515,0.0366217125362406,0.0534106303627292,0.0283087160162351,0.0696860687910682,0.1501013132640057,0.5144401671606358,0.0357233089808788,29.647227919999978,0.3315154,0.06834757,0.5787529,3.6627507508237326e-05,-14.940988961635592,-8.249981624795348,6.691007336840245,2235.5,1287.0,684.0,2563.5,0.000189354622115769,0.0,0,0,NO_FIRE,0,17.47420895153506,80.72869942203222,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.7271030074008,17.47672385254529]}",0.0684,0.25635,0.22355,0.1287,0.03768433203504394,0.5426802450417347,0.0735114699465594,0.029862716648465598,0.056342594966984294,0.15834109127361656,0.0386320532525784,0.06294549683501714,trees,0.5426802450417347,5.169738128459442
2_43_0,0,0.0372420138399382,0.0776609950774018,0.0717272597455209,0.3136616374906753,0.0387017209187991,0.054591872481509,0.2141851285818002,0.09948739142067,0.0341916127475879,34.50594335000005,0.048440367,-0.089257255,0.260812,3.229950335320722e-05,-17.801360815244607,-11.20453615655264,6.596824658691967,3417.0,2593.0,1675.0,2857.0,0.0001251879281272948,0.0,0,0,NO_FIRE,0,16.761788999609077,77.2066610918103,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.20570709365228,16.758071625249674]}",0.1675,0.2857,0.3417,0.2593,0.03781389589005167,0.11002715459274238,0.0603753732735052,0.04280180804552854,0.346891168671541,0.23687604949143243,0.07932609533568036,0.08588845469951864,crops,0.346891168671541,3.8758468437832523
2_44_0,0,0.0362399250516667,0.0514985139016062,0.2016127418345687,0.249050988625227,0.0330158809030597,0.0604477159213274,0.1333206092769449,0.1013069267659871,0.0332204941977662,29.91725150000002,0.069928855,-0.04506737,0.36870143,3.016607307873193e-05,-16.999166108123372,-8.880836282444184,8.118329825679188,3374.0,2680.0,1422.0,3083.0,5.093514764708447e-05,0.0,0,0,NO_FIRE,0,11.403186644872658,77.87104579971484,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.87046040390072,11.404112531897326]}",0.1422,0.3083,0.3374,0.268,0.038473074052472314,0.11732483184305822,0.07000526353098072,0.03823610881070018,0.2884290965443883,0.15440028203365883,0.23349026358087457,0.05964107960386684,crops,0.2884290965443883,1.688491157405417
