system:index,Burned_Area,CO,DW_bare,DW_built,DW_crops,DW_flooded,DW_grass,DW_shrub,DW_trees,DW_water,LST_C,NBR,NDMI,NDVI,NO2,S1_VH,S1_VV,S1_VV_VH,S2_B11,S2_B12,S2_B4,S2_B8,SO2,T21,confidence,day,fire_date,fire_label,latitude,longitude,month,sample_type,source,year,.geo,FIRMS_T21,S2_B4_refl,S2_B8_refl,S2_B11_refl,S2_B12_refl,DW_water_norm,DW_trees_norm,DW_grass_norm,DW_flooded_norm,DW_crops_norm,DW_shrub_norm,DW_built_norm,DW_bare_norm,DW_dominant_class,DW_dominant_prob,atmospheric_SO2_NO2_ratio,dist_to_industrial_km,nearest_facility_name,nearest_facility_category,is_industrial_zone,industrial_density_5km,industrial_density_15km,industrial_density_30km,industrial_proximity_score,month_sin,month_cos,day_sin,day_cos,spatial_cluster_id,recurrence_count_1km,active_months_count,persistence_score,is_recurrent_hotspot,vegetation_stress_index,fuel_dryness_indicator,thermal_vegetation_ratio,built_industrial_interaction,radar_biomass_proxy,industrial_gas_emission_score,is_thermal_hotspot,target_class,target_class_name,spatial_block_id
2_5810_0,0,0.0333539758602386,0.0429296685615554,0.1160989845714842,0.2102198994349843,0.0343981428013648,0.0580113679073595,0.1752425135831193,0.1843895911297295,0.0369226968905422,30.09327953000001,0.21327014,0.019412642,0.47091213,2.942774015940873e-05,-15.970584432917734,-9.184563379888814,6.78602105302892,2955.0,1992.0,1105.0,3072.0,3.864440218367795e-05,0.0,0.0,0.0,NO_FIRE,0,12.940393435350831,77.10784698260163,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.10689241239913,12.940231667741708]}",,0.1105,0.3072,0.2955,0.1992,0.043022772556199,0.2148529795757396,0.067595546840773,0.0400811316271388,0.2449507669223116,0.2041946942936986,0.1352799396542476,0.0500221685298915,crops,0.2449507669223116,1.3131963913757216,45.54,Peenya Industrial Area Bangalore,Industrial Estate,0,0,0,0,0.0105,0.0,-1.0,0.1012,-0.9949,12192,3,1,0.0833,1,0.9208153309143212,0.7714573548771099,30.9948538082432,0.0014204393663695,-108.37672219095568,0.1137217426076961,1,0,Forest/Natural Fire,B_25_154
2_5814_0,1,0.0387336424575409,0.0546762919693719,0.0344722882728092,0.044071348835132,0.0310942532451008,0.0887882919341791,0.1465400508241146,0.5063376527104992,0.0345461970282485,24.961122499999988,0.3286219,0.0971238,0.5869762,3.303442296236792e-05,-14.803887443413869,-8.199621675135564,6.604265768278303,2166.0,1330.0,685.0,2632.0,0.000100742078656,0.0,0.0,0.0,NO_FIRE,0,17.88624760347128,80.1607804344777,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1611643784055,17.889948883240272]}",,0.0685,0.2632,0.2166,0.133,0.0367307052233171,0.538355612629892,0.0944027666967053,0.0330604798308497,0.0468581743319978,0.1558064236659441,0.036652122891744,0.0581337147295498,trees,0.538355612629892,3.0496091537837104,53.12,Kakatiya Thermal Power Station Warangal,Thermal Power,0,0,0,0,0.0049,0.0,-1.0,0.1012,-0.9949,12446,2,1,0.0833,1,0.7160527465973592,0.60617130769122,22.96381696305769,0.0001795954021695,-97.76880707998322,0.3327956436430441,1,0,Forest/Natural Fire,B_35_160
2_5815_0,0,0.0380854253148674,0.0625791824422776,0.046672628348026,0.3575921651782162,0.0701071180980096,0.0766957198102861,0.1094798936487745,0.1201674302469994,0.0579313528689263,34.37947660999998,0.16062856,0.0057460945,0.42121288,2.88873695218664e-05,-17.13296629626219,-10.291057407420578,6.841908888841612,2768.5,2025.3333333333333,1140.5,2800.5,0.0001223679473294,0.0,0.0,0.0,NO_FIRE,0,17.6278477845961,79.20057347747891,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.19996702439762,17.62943745084561]}",,0.11405,0.28005,0.27685,0.2025333333333333,0.0642806417156368,0.1333378066808353,0.0851015873460171,0.0777908734562151,0.3967843440864869,0.1214789137520332,0.0517879585438747,0.0694378744189005,crops,0.3967843440864869,4.236036349269294,81.52,Jeedimetla Industrial Area Hyderabad,Industrial Estate,0,0,0,0,0.0003,0.0,-1.0,0.1012,-0.9949,15340,2,1,0.0833,1,0.973081343248956,0.8345483323851589,37.31979584349709,1.553638756316241e-05,-117.22219439462005,0.3534888112136662,1,0,Forest/Natural Fire,B_35_158
2_5817_0,0,0.036959155896904,0.0621213724437568,0.040387139030333,0.385964920704386,0.0327067829335906,0.0713373907642172,0.1767503328954002,0.1066854060494474,0.0351713060800518,37.47302885428576,0.061489947,-0.0838578,0.33647642,4.038428393177205e-05,-18.214896884867567,-11.069558645005229,7.14533823986234,3186.0,2381.0,1337.0,2693.0,0.0002084596715998,0.0,0.0,0.0,NO_FIRE,0,16.574460094552713,77.06034773256192,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06197664819315,16.57840856842577]}",,0.1337,0.2693,0.3186,0.2381,0.0386020793590254,0.1170919982726031,0.0782959726681285,0.0358971551271724,0.4236137397035988,0.1939913849554816,0.0443266889885885,0.0681809809254016,crops,0.4236137397035988,5.161900900656947,39.1,Raichur Thermal Power Station (RTPS Shaktinagar),Thermal Power,0,0,0,0,0.02,0.0,-1.0,0.1012,-0.9949,15342,1,1,0.0833,0,1.6639017191142953,1.0172114413224635,44.798667312445886,0.0008865337797717,-130.15159924659366,0.8418494566210281,1,0,Forest/Natural Fire,B_33_154
2_5826_0,0,0.0396406976399698,0.0487461603281773,0.0445313320433685,0.3127964866514546,0.0650428714327303,0.0845437890823649,0.0926816451301763,0.1610817534207665,0.0678759289527628,30.87942413000001,0.3311461,0.12608784,0.5197765,3.925272567244364e-05,-16.47218289826339,-9.822917054200126,6.649265844063265,2322.166666666667,1503.5,945.5,2992.25,0.0001684263051881,0.0,0.0,0.0,NO_FIRE,0,17.153299838970128,80.20481632226256,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20608014261148,17.153330350262262]}",,0.09455,0.299225,0.2322166666666667,0.15035,0.0773691228800977,0.1836108052801184,0.0963681662583906,0.0741398311595185,0.3565445097486828,0.1056441908264203,0.0507595277742062,0.0555638460725653,crops,0.3565445097486828,4.2908180846748,68.88,Kothagudem Thermal Power Station Palwancha,Thermal Power,0,0,0,0,0.001,0.0,-1.0,0.1012,-0.9949,15351,1,1,0.0833,0,0.6095522326681906,0.5845195564734239,30.280580234982875,5.07595277742062e-05,-109.5279231225858,0.661119155357176,1,0,Forest/Natural Fire,B_34_160
2_5827_0,0,0.0326402286291096,0.046590469925749,0.0910659231647679,0.2277707733129235,0.0374446656681935,0.0975282152014022,0.1406317124968733,0.1808643542145463,0.0387139174431054,30.47267975,0.18188219,0.0069986004,0.4487917,2.3315309491991493e-05,-15.672313990616944,-9.112626817552798,6.559687173064146,2483.0,1743.0,958.0,2518.0,8.013945988558629e-05,0.0,0.0,0.0,NO_FIRE,0,12.121091906039243,76.44503492111353,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.44213910215069,12.122764759192943]}",,0.0958,0.2518,0.2483,0.1743,0.0449842739793395,0.2101583151599249,0.1133245159130024,0.0435094459752939,0.2646620013655922,0.1634093344968295,0.1058155492490713,0.0541365638609461,crops,0.2646620013655922,3.437203349718054,151.58,Mettur Thermal Power Station,Thermal Power,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,15352,1,1,0.0833,0,0.9692881351888128,0.8123921303676869,32.1173548946518,0.0,-102.80547705648374,0.1868476309753481,1,0,Forest/Natural Fire,B_24_152
2_5830_0,0,0.0361659673603052,0.0576536996506521,0.0381560499130577,0.3955345018143752,0.0504454171389971,0.0864362671813914,0.1381808613741796,0.1220597945855484,0.0435618759513321,35.88511442000004,0.16472615,0.006102231,0.37943146,3.355880056159646e-05,-17.69603639073401,-10.720293655274263,6.975742735459747,2050.958333333333,1488.888888888889,934.0,2076.1428571428573,0.0001599269931134,0.0,0.0,0.0,NO_FIRE,0,17.573650425454126,77.96948304913978,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.96927508515387,17.57553853379844]}",,0.0934,0.2076142857142857,0.2050958333333333,0.1488888888888889,0.0467387826286675,0.1309614446633881,0.0927399432370162,0.0541243308462235,0.4243802797449331,0.1482581983022319,0.0409387172592703,0.0618583033182691,crops,0.4243802797449331,4.765575361367801,31.34,Patancheru Industrial Development Area (IDA),Industrial Estate,0,0,0,0,0.0435,0.0,-1.0,0.1012,-0.9949,15355,1,1,0.0833,0,0.9683414689133644,0.8301768160190407,40.80490186239192,0.0017808342007782,-123.4429972990941,0.53669580663084,1,0,Forest/Natural Fire,B_35_155
2_5832_0,0,0.0342087302498669,0.0808195172054372,0.0379668988592537,0.3646147705148905,0.0541683664978963,0.1297093919510471,0.1028370728298764,0.0813290227670222,0.0472261657183668,31.14090266000005,0.09426878,-0.067059815,0.3730936,1.987120340071741e-05,-19.80733570978612,-12.63076351888705,7.176572190899066,3166.5,2291.5,1264.0,2768.5,5.07481111789073e-05,0.0,0.0,0.0,NO_FIRE,0,14.228459065060926,74.90218271569948,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.9060199663063,14.224822524032623]}",,0.1264,0.27685,0.31665,0.22915,0.0525511058827673,0.0904991972513576,0.1443346476836226,0.0602760677270147,0.4057265526491183,0.1144323664805787,0.0422478194374565,0.089932242888084,crops,0.4057265526491183,2.5538519311354406,120.87,Udupi Power Corporation (UPCL Nandikoor),Thermal Power,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,15357,1,1,0.0833,0,1.4382463581713434,0.9664693880529244,35.66731294330877,0.0,-142.1487746306531,0.1008426039438288,1,0,Forest/Natural Fire,B_28_149
2_5833_0,0,0.0357934551547934,0.0492858913419167,0.0787525247376892,0.2588366638876558,0.084831198039014,0.104634580386412,0.1131772882485341,0.0965843670475747,0.0680720168353629,32.34746372000001,0.23407151,0.07841522,0.43995112,2.946113129783225e-05,-17.37274033550345,-10.267726562655064,7.105013772848388,2518.0,1828.75,1146.0,2946.5,9.810934683004062e-05,0.0,0.0,0.0,NO_FIRE,0,16.89334657741159,78.4655533018406,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.46334849141961,16.892818917867604]}",,0.1146,0.29465,0.2518,0.182875,0.0796933347960994,0.1130733399277384,0.1224978931673408,0.0993136589860128,0.3030254996350947,0.1324990200528263,0.0921972289309108,0.0577000245039766,crops,0.3030254996350947,3.3301282913483874,68.85,Jeedimetla Industrial Area Hyderabad,Industrial Estate,0,0,0,0,0.001,0.0,-1.0,0.1012,-0.9949,15358,2,1,0.0833,1,0.6974511550052517,0.7058680389523821,34.41398497402717,9.21972289309108e-05,-123.43355935587076,0.2890412348504389,1,0,Forest/Natural Fire,B_33_156
2_5836_0,0,0.0369763274059343,0.0558200244303429,0.0574916095399047,0.2700407363832133,0.0750085714914858,0.0619456328411881,0.1414792325756535,0.177121164427684,0.0498763307809784,34.02912956,0.2121694,0.0313416,0.48000982,3.1671043187159736e-05,-16.57696398601139,-9.874870987658005,6.702092998353384,2685.0,1858.0,1004.4,2858.75,0.0001466367701602,0.0,0.0,0.0,NO_FIRE,0,18.19558260438069,78.7207586964734,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.72385992381427,18.19537607984091]}",,0.10044,0.285875,0.2685,0.1858,0.0561175380346849,0.1992849819920787,0.0696971158987852,0.0843946677249594,0.3038319190207686,0.1591830451611766,0.0646857444104786,0.0628049877570677,crops,0.3038319190207686,4.629994954496805,80.43,Bollaram Industrial Area Hyderabad,Industrial Estate,0,0,0,0,0.0003,0.0,-1.0,0.1012,-0.9949,15360,1,1,0.0833,0,0.8774148756350854,0.76313872846704,34.7232536506624,1.9405723323143577e-05,-111.10035426460314,0.464413948056931,1,0,Forest/Natural Fire,B_36_157
2_5839_0,0,0.0399310027095067,0.0501611226431603,0.0404612260062317,0.2053839111357997,0.0517511345876626,0.1067836306075442,0.1243898147620471,0.2480739576496043,0.0410450268712527,31.17850088,0.29813635,0.066830985,0.5342243,3.7464395714201145e-05,-15.873238772666673,-9.20789146596146,6.665347306705211,2547.0,1574.3333333333333,884.0,2911.818181818182,0.0001131502205999,0.0,0.0,0.0,NO_FIRE,0,17.047130023160243,80.42216029783934,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.42167581080017,17.04553251616792]}",,0.0884,0.2911818181818182,0.2547,0.1574333333333333,0.0472841831470755,0.2857830860805023,0.1230155546637768,0.0596177006677961,0.2366038277930706,0.1432980127236525,0.0466116401101404,0.0577859948139855,trees,0.2857830860805023,3.020206744106368,51.18,Dr Narla Tata Rao Thermal Power Station (VTPS),Thermal Power,0,0,0,0,0.006,0.0,-1.0,0.1012,-0.9949,15363,1,1,0.0833,0,0.7776198779786488,0.6549574109348048,30.14674948171301,0.0002796698406608,-105.80064930208252,0.4239104639703808,1,0,Forest/Natural Fire,B_34_160
2_5843_0,0,0.0417198893432711,0.0429954095474945,0.1355162162172536,0.1577729616502228,0.043042424125955,0.052047236468822,0.0993210069942646,0.2882278037141077,0.0416582050025821,33.25153001000001,0.29606688,0.09285848,0.51803863,5.1444059409190245e-05,-15.470304943951737,-8.518137817441039,6.952167126510696,2419.8,1583.3333333333333,925.5454545454544,2915.2,0.0002062099454068,0.0,0.0,0.0,NO_FIRE,0,17.861278594321846,83.17317195446148,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.1705205802059,17.862999424716687]}",,0.0925545454545454,0.29152,0.24198,0.1583333333333333,0.0484070555085917,0.3349222390317467,0.0604791652606948,0.0500155254831625,0.1833330195548241,0.115411537737706,0.157470563130032,0.0499608942932418,trees,0.3349222390317467,4.008430667700409,21.0,HPCL Visakhapatnam Refinery,Refinery,0,0,0,2,0.1225,0.0,-1.0,0.1012,-0.9949,15367,1,1,0.0833,0,0.6959919224500466,0.6385669604551425,32.662346034943695,0.0192901439834289,-107.55214546843716,1.0608276682273297,1,1,Industrial Fire,B_35_166
2_5844_0,0,0.0359050873728292,0.0798120946059689,0.0450299125850984,0.2939451070821011,0.0501008627041684,0.0538744586458625,0.2100241453766724,0.127182304038127,0.0428980514407157,37.62830462,0.15125827,0.035995234,0.3102201,3.0310142856554256e-05,-18.481155112202245,-10.641341031303796,7.839814080898449,2022.0,1602.0,1144.0,2173.0,0.0001054483246056,0.0,0.0,0.0,NO_FIRE,0,17.516771591152434,77.30408589442395,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30452177490542,17.512656463910073]}",,0.1144,0.2173,0.2022,0.1602,0.0475131491779099,0.1408649479779962,0.0596704303471108,0.055490859926234,0.325568580713035,0.2326191567007546,0.0498743621742537,0.0883985129827051,crops,0.325568580713035,3.478978146181779,37.71,Sedam Cement Industrial Hub Kalaburagi,Cement,0,0,0,0,0.023,0.0,-1.0,0.1012,-0.9949,15368,2,1,0.0833,1,0.792062185026776,0.8181910728230851,46.44207743056486,0.0011471103300078,-144.8888200799115,0.3196153782780041,1,0,Forest/Natural Fire,B_35_154
2_5851_0,0,0.0363064988640161,0.0524503156587842,0.1026921633052669,0.1530385017319913,0.0338127165995237,0.0543680759334576,0.3013488599662519,0.1638933499043266,0.0329797912929807,32.44316828000001,0.099896505,-0.04944844,0.38201824,3.913047480161496e-05,-17.37897542206156,-10.41460802954129,6.964367392520272,3080.0,2283.0,1247.4615384615386,2789.75,0.0001541709906024,0.0,0.0,0.0,NO_FIRE,0,17.568904951095675,78.5908675045378,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.58911263119634,17.566555380957244]}",,0.1247461538461538,0.278975,0.308,0.2283,0.0368660736277871,0.1832062626170581,0.0607747172369331,0.0377971494312898,0.1710722976569785,0.3368592954537611,0.1147932326125569,0.0586309713636351,shrub,0.3368592954537611,3.939921286005892,17.08,Jeedimetla Industrial Area Hyderabad,Industrial Estate,0,0,0,2,0.1812,0.0,-1.0,0.1012,-0.9949,15374,1,1,0.0833,0,1.297367898805307,0.9446122086662976,36.78287682576724,0.0208005337493953,-121.03356974481676,0.6032784062907229,1,1,Industrial Fire,B_35_157
2_5855_0,0,0.038821426506256,0.0722231117623119,0.064073199590925,0.4115509745937868,0.0373525057180688,0.0711371242710999,0.1588000407490622,0.0659379882673765,0.037650932598024,34.610192960000006,0.07931163,-0.071600966,0.2825072,3.126243990401674e-05,-17.97111628268925,-11.112903171144488,6.85821311154476,3330.0,2461.0,1614.0,2885.0,0.0001564104103927,0.0,0.0,0.0,NO_FIRE,0,17.224847433548547,79.23188176223694,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.2358996357624,17.225195572991826]}",,0.1614,0.2885,0.333,0.2461,0.0409816829132997,0.0717711233335113,0.0774301954580327,0.0406568560119928,0.4479584004871958,0.1728481200207692,0.0697413680800476,0.0786122536951505,crops,0.4479584004871958,5.0031414973661,85.71,Macherla Cement Cluster Palnadu,Cement,0,0,0,0,0.0002,0.0,-1.0,0.1012,-0.9949,15377,1,1,0.0833,0,1.678975914121561,0.9866105466769656,44.22987157178874,1.394827361600952e-05,-123.24974531903491,0.4889771055264378,1,0,Forest/Natural Fire,B_34_158
2_5856_0,0,0.0329719732271979,0.0703681568758418,0.0437260694765987,0.2115141337809081,0.0299021572394009,0.1073302934573103,0.2768290944469089,0.1119836333762997,0.0339258087064641,33.184878620000006,-0.013739883,-0.15565582,0.2571977,2.522291938091555e-05,-16.64532203815145,-9.637193495434763,7.008128542716683,3586.0,2693.0,1548.0,2620.0,8.200855785095307e-05,0.0,0.0,0.0,NO_FIRE,0,14.373151713274332,76.1192277349727,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.11874559986765,14.377536122332943]}",,0.1548,0.262,0.3586,0.2693,0.0383091688030107,0.1264523994492056,0.1211978280402597,0.0337656442966417,0.2388426676971596,0.3125966016170629,0.0493756653279727,0.0794600247686867,shrub,0.3125966016170629,3.2513507501833163,107.71,Kirloskar Ferrous Industries Koppal,Steel / Metallurgy,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,15378,1,1,0.0833,0,4.065804712255552,1.171534395755069,43.82591048546504,0.0,-116.6525564782802,0.2068495243219738,1,0,Forest/Natural Fire,B_28_152
2_5857_0,0,0.0353441864944559,0.0792603852308314,0.0709320019485185,0.1260183761200017,0.0282497759402284,0.0480075431785181,0.3637826389774842,0.1601713838096222,0.0324154705335588,33.233585404999985,-0.029968191,-0.13431944,0.28270978,2.54644753418738e-05,-18.943174212316265,-12.102811604090562,6.840362608225703,3796.0,3076.0,1620.0,2897.0,4.6247573651539024e-05,0.0,0.0,0.0,NO_FIRE,0,10.686597160420582,78.7901368414558,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.78674199370263,10.685460304601708]}",,0.162,0.2897,0.3796,0.3076,0.0356669567796086,0.1762376337481692,0.0528230175116762,0.0310834154466656,0.138658853335334,0.4002724454716538,0.0780469512287278,0.0872107264781645,shrub,0.4002724454716538,1.8161604757467549,12.41,BHEL Heavy Electricals Tiruchirappalli,Heavy Engineering,0,0,1,1,0.2891,0.0,-1.0,0.1012,-0.9949,15379,1,1,0.0833,0,2.810333945363658,1.1683129416329332,42.459652676117045,0.0225633736002252,-129.57818056303358,0.1177670198871107,1,0,Forest/Natural Fire,B_21_157
2_5861_0,0,0.0364644777622147,0.0435443769849371,0.0851001389906741,0.1617701308103278,0.0397841524216346,0.1094521082472056,0.1777028867276385,0.2163464378332719,0.0346683723328169,31.328893760000028,0.3001425,0.09541093,0.5391561,2.774725822419214e-05,-15.157359291318162,-8.386995848292333,6.770363443025829,2561.958333333333,1670.0,928.9,3102.4,1.92208367407288e-05,0.0,0.0,0.0,NO_FIRE,0,13.245449342083807,79.56771086795746,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.56827629088662,13.245658864342346]}",,0.09289,0.31024,0.2561958333333333,0.167,0.0399235672031542,0.2491412480251814,0.1260433734005411,0.0458148212894945,0.1862920077951181,0.2046399257616644,0.0980000181541806,0.0501450383706654,trees,0.2491412480251814,0.6927112071912976,43.57,SIPCOT Ranipet Industrial Estate,Chemical / Leather,0,0,0,0,0.0128,0.0,-1.0,0.1012,-0.9949,15383,1,1,0.0833,0,0.6992869937049933,0.633083445057525,30.148399994957472,0.0012544002323735,-102.62083123874837,0.0533325520330041,1,0,Forest/Natural Fire,B_26_159
2_5862_0,0,0.0403179977071002,0.0558714429581803,0.0334401154328906,0.0493160194887351,0.0313542192018339,0.0868803851032954,0.1340311068768007,0.5184102922286247,0.0347856183070689,30.41012998400004,0.23691854,0.014240427,0.5195037,3.7451235288089547e-05,-15.10914889973309,-8.533471082282972,6.575677817450117,2448.75,1554.3333333333333,796.7142857142857,2519.5,0.000143409283198,0.0,0.0,0.0,NO_FIRE,0,18.28492172597816,80.6282824250312,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.62828832614765,18.28520760825286]}",,0.0796714285714285,0.25195,0.244875,0.1554333333333333,0.0368456903456812,0.549111559002773,0.0920256106524067,0.0332110771050062,0.0522366101738734,0.1419686899648392,0.0354205041717984,0.0591802585836216,trees,0.549111559002773,3.829227049384079,81.85,Kothagudem Thermal Power Station Palwancha,Thermal Power,0,0,0,0,0.0003,0.0,-1.0,0.1012,-0.9949,15384,1,1,0.0833,0,0.94663772546255,0.7522148541738165,29.828366472824023,1.062615125153952e-05,-99.35289526052571,0.5370854807544565,1,0,Forest/Natural Fire,B_36_161
2_5867_0,0,0.035436367399121,0.0970400902787568,0.1011170615545577,0.11662229752444,0.0306091116465352,0.0393711621096978,0.3632126772621025,0.1273201349605288,0.0316546137824102,32.02616984000002,-0.035507526,-0.16070528,0.25043783,2.51597055946184e-05,-18.09845436172317,-10.99547673375756,7.102977627965609,3456.0,2683.0,1498.0,2499.0,7.921559152636207e-05,0.0,0.0,0.0,NO_FIRE,0,14.025107098145469,78.93053414686402,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.93047243916176,14.027193161526329]}",,0.1498,0.2499,0.3456,0.2683,0.0349023797176695,0.1403831911089883,0.043410646527685,0.0337496089780618,0.1285877546863917,0.4004783273368379,0.1114916802514663,0.1069964113928993,shrub,0.4004783273368379,3.148510272843021,80.13,Yerraguntla Cement Cluster Kadapa,Cement,0,0,0,0,0.0003,0.0,-1.0,0.1012,-0.9949,15388,1,1,0.0833,0,4.581821514918334,1.201919052907937,42.67664629860148,3.344750407543989e-05,-128.55291643207627,0.1993040961306817,1,0,Forest/Natural Fire,B_28_157
2_5868_0,0,0.0364917050871497,0.0590933111859211,0.0703373603002332,0.3372835936401422,0.0707546367262051,0.0761212926248417,0.104734664899297,0.120223367905162,0.0577872340355123,32.04472480571428,0.35714287,0.17982389,0.455573,2.9781517379991e-05,-17.05329656356042,-10.949927133592965,6.103369429967456,2014.25,1372.5,1083.75,2897.5,6.62477917586519e-05,0.0,0.0,0.0,NO_FIRE,0,16.69709217155175,77.76904883195162,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77164572264758,16.695189555361306]}",,0.108375,0.28975,0.201425,0.13725,0.0644705431497536,0.1341276487359695,0.084925003985638,0.0789376743191877,0.3762916990302354,0.1168476194675729,0.0784721383184602,0.0659276729931822,crops,0.3762916990302354,2.2244599196668577,59.2,Raichur Thermal Power Station (RTPS Shaktinagar),Thermal Power,0,0,0,0,0.0027,0.0,-1.0,0.1012,-0.9949,15389,1,1,0.0833,0,0.4339786365988719,0.5272560601691643,33.534564921480914,0.0002118747734598,-104.08256892620372,0.1972959761646316,1,0,Forest/Natural Fire,B_33_155
2_5870_0,0,0.0327328614738064,0.0380962627518567,0.7195805062295958,0.0383465378766968,0.0287226875246103,0.0322479975321108,0.0355839441153442,0.0346232101631661,0.0325869295435647,30.793973629999986,0.09913184,-0.035093937,0.266341,5.5512611410101496e-05,-13.151575154514395,-3.9677478908695054,9.183827263644892,2920.0,2231.0,1577.0,2722.0,2.384011381627347e-05,0.0,0.0,0.0,NO_FIRE,0,12.87632170423795,77.64074589761445,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63689843002965,12.87734959785334]}",,0.1577,0.2722,0.292,0.2231,0.0339522133764203,0.0360738073731346,0.0335990812423358,0.0299260724848622,0.0399531301191187,0.0370747928786488,0.749728533225511,0.0396923692999682,built,0.749728533225511,0.429454014334756,21.58,Peenya Industrial Area Bangalore,Industrial Estate,0,0,0,2,0.1156,0.0,-1.0,0.1012,-0.9949,15391,1,1,0.0833,0,1.3035133487799204,0.932483170452346,40.18312165211047,0.086668618440869,-120.78179446390408,0.1323426974255381,1,1,Industrial Fire,B_25_155
2_5876_0,0,0.0391059861410899,0.0531857737613448,0.0407687526264595,0.3653238786367375,0.0710804388396988,0.1166169156615169,0.1232323098111761,0.1067206669286952,0.0507252437314616,31.81425260000003,0.29509282,0.091254875,0.46849445,3.573008328783055e-05,-16.97180972347971,-10.221319065461852,6.750490658017856,2309.5,1509.5,1003.7777777777778,2773.333333333333,7.479128507085692e-05,0.0,0.0,0.0,NO_FIRE,0,16.350653496490484,80.10405476732862,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135834,16.35382974739589]}",,0.1003777777777777,0.2773333333333333,0.23095,0.15095,0.05468121177211,0.1150436145695509,0.1257116534571249,0.0766238709393795,0.3938148129735651,0.1328429699741735,0.0439482323210507,0.0573336339930451,crops,0.3938148129735651,2.09323007921256,38.35,Autonagar Industrial Area Guntur,Industrial Estate,0,0,0,0,0.0216,0.0,-1.0,0.1012,-0.9949,15397,1,1,0.0833,0,0.6739425743075719,0.6405809634024975,32.84918421576916,0.0009492818181346,-114.56804298800638,0.2672298844785595,1,0,Forest/Natural Fire,B_32_160
2_5879_0,0,0.0402423530248844,0.050668110800907,0.1970142938010394,0.2947869929764419,0.0410776823479682,0.0581809159647673,0.0673972750455141,0.1097182292304933,0.0439516943693161,30.067644380000047,0.20983227,0.056082513,0.40988442,5.699239604449833e-05,-15.657591368475064,-7.6056164353411795,8.051974933133884,2562.5,1872.5,1200.0,2867.0,0.0001207480761559,0.0,0.0,0.0,NO_FIRE,0,16.46070012858953,80.63950963888165,0.0,BACKGROUND,BACKGROUND,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.63727147898885,16.461627581490234]}",,0.12,0.2867,0.25625,0.18725,0.0509410514194274,0.1271660179904472,0.067433055182958,0.0476100036347999,0.3416650844176545,0.0781150329444342,0.2283442177803145,0.0587255366299639,crops,0.3416650844176545,2.118669937330284,5.87,Autonagar Industrial Estate Vijayawada,Industrial Estate,0,0,1,3,0.556,0.0,-1.0,0.1012,-0.9949,15400,1,1,0.0833,0,0.7592838089139495,0.7458531380100946,33.04556460039182,0.1269593850858548,-126.07453321221467,0.6881722177888298,1,2,Persistent Thermal Source,B_32_161
